position,person,personID,start,end
"Minister of Science, Technology and Telecommunications",Carlos Enrique Alvarado Briceño,Q114705137,2022-05-08,
Minister of Sport and Recreation,Carlos Ricardo Benavides Jiménez,Q54848004,2011-02-08,2011-05-13
Minister of Sport and Recreation,Mary Munive,Q111524163,2022-06-04,
Minister of Tourism,Carlos Ricardo Benavides Jiménez,Q54848004,2010-05-01,2011-04-04
Minister of Tourism,William Rodríguez López,Q114705157,2022-05-08,
Minister of Women,Cindy Quesada Hernández,Q114705139,2022-05-08,
President of the Legislative Assembly,Carlos Vargas Pagán,Q113970806,1999,2000
President of the Legislative Assembly,Rina Contreras López,Q106102414,2000,2001
President of the Legislative Assembly,Ovidio Pacheco Salazar,Q113970811,2001,2002
President of the Legislative Assembly,Rolando Laclé Castro,Q113970812,2002,2003
President of the Legislative Assembly,Mario Redondo Poveda,Q26996248,2003,2004
President of the Legislative Assembly,Gerardo González Esquivel,Q113970807,2004,2006
President of the Legislative Assembly,Francisco Antonio Pacheco Fernández,Q17540834,2006,2010
President of the Legislative Assembly,Luis Gerardo Villanueva Monge,Q5983547,2010,2011
President of the Legislative Assembly,Juan Carlos Mendoza García,Q5390645,2011,2012
President of the Legislative Assembly,Víctor Emilio Granados Calvo,Q6165476,2012,2013
President of the Legislative Assembly,Luis Fernando Mendoza Jiménez,Q113970810,2013,2014
President of the Legislative Assembly,Henry Mora Jiménez,Q16730301,2014,2015
President of the Legislative Assembly,Rafael Ortiz Fábrega,Q28501766,2015,2016
President of the Legislative Assembly,Antonio Álvarez Desanti,Q2857521,2016,2017
President of the Legislative Assembly,Gonzalo Alberto Ramírez Zamora,Q113970809,2017,2018
President of the Legislative Assembly,Carolina Hidalgo Herrera,Q52768193,2018,2019
President of the Legislative Assembly,Carlos Ricardo Benavides Jiménez,Q54848004,2019-05-01,2020-04-30
President of the Legislative Assembly,Eduardo Cruickshank,Q96104614,2020-05-01,2021-04-30
President of the Legislative Assembly,Silvia Hernández Sánchez,Q90961464,2021-05-01,2022-04-30
President of the Legislative Assembly,Rodrigo Arias Sánchez,Q6110636,2022-05-01,
